gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000172738,0.528809880995004,-1.29904391478029,0.504289124896242,-2.57599034095286,0.00999534384682643,0.0205676908845467
ENSG00000065491,1.67583438057615,0.21570648542973,0.406240033453229,0.530982836910791,0.59543067268512,0.700480251996186
ENSG00000112130,3.87145149733081,0.638427058617713,0.250599074730832,2.54760341515006,0.0108465699158019,0.0221150198185235
ENSG00000137200,5.10904600889998,0.164673581687826,0.250457410922416,0.657491351848385,0.510865029900482,0.624735553130603
ENSG00000198937,7.02361899330262,0.311941783266179,0.131800897370163,2.36676524583965,0.0179443108023315,0.0347575254727353
ENSG00000204110,0,NA,NA,NA,NA,NA
ENSG00000227920,0,NA,NA,NA,NA,NA
ENSG00000112139,0.364118764454069,0,0.710218135202706,0,1,1
ENSG00000225945,0.0106428898901995,0,5.34802667134619,0,1,NA
ENSG00000156639,16.5587114546166,0.257933222285665,0.100316385622267,2.57119732420277,0.0101347562843818,0.0208196382020153
ENSG00000183826,1.35060227058045,1.3185288530941,0.420616946180843,3.13474971720991,0.00172000791078861,0.00413267497494652
ENSG00000226533,0,NA,NA,NA,NA,NA
ENSG00000124767,11.8358693766289,-0.32247743667607,0.106348449771206,-3.0322720958306,0.00242720305283458,0.00566756228470227
ENSG00000236355,0,NA,NA,NA,NA,NA
ENSG00000124721,0,NA,NA,NA,NA,NA
ENSG00000231150,0,NA,NA,NA,NA,NA
ENSG00000112164,0,NA,NA,NA,NA,NA
ENSG00000112167,3.31787122234992,1.24502411446372,0.220505723741976,5.64622130135988,1.64012699203002e-08,7.66949938252116e-08
ENSG00000164626,0.119270673876633,-0.704407268598261,1.15408745343179,-0.610358657399521,0.541624248367012,NA
ENSG00000124780,0.115636533740144,-0.284934699382647,1.58406253870091,-0.179875915515508,0.857249983419298,NA
ENSG00000095981,0,NA,NA,NA,NA,NA
ENSG00000164627,0.00853427398273659,0,5.34802667134619,0,1,NA
ENSG00000146122,0.00397475072121038,0,5.34802667134619,0,1,NA
ENSG00000235033,0,NA,NA,NA,NA,NA
ENSG00000124615,0.10192726747832,0.212127730589908,1.41919468948838,0.149470493485555,0.881182390581939,NA
ENSG00000227131,0,NA,NA,NA,NA,NA
ENSG00000204091,0,NA,NA,NA,NA,NA
ENSG00000204092,0,NA,NA,NA,NA,NA
ENSG00000226070,0,NA,NA,NA,NA,NA
ENSG00000156564,0,NA,NA,NA,NA,NA
ENSG00000237947,0,NA,NA,NA,NA,NA
ENSG00000124602,0.022726811304528,-0.0254922370657348,4.65806375380596,-0.0054727110690372,0.995633430129165,NA
ENSG00000124596,3.54003091851066,0.30922727752267,0.208225463803964,1.4850598571066,0.137527968679256,0.210889741548968
ENSG00000112212,0,NA,NA,NA,NA,NA
ENSG00000124701,0,NA,NA,NA,NA,NA
ENSG00000001167,2.63495915471845,0.793298629266422,0.22986659443502,3.45112621177618,0.000558252442332123,0.00147402274508689
ENSG00000161911,0.249830307410167,-0.879789407912994,0.683225829646839,-1.28769927853541,0.197850664821258,0.287322185346294
ENSG00000095970,33.8389820320328,-0.962681393587135,0.0717412044064036,-13.4188072468603,4.69204138374627e-41,8.09652950257517e-40
ENSG00000112195,0.237223321238651,1.74638157157382,0.813172167003055,2.14761601840125,0.031744271843887,0.0579177443001365
ENSG00000188056,0.507723948295039,1.26275999912519,0.509054103787229,2.48060076469393,0.0131161186053579,0.0262280326527401
ENSG00000124731,17.5579378829262,4.21586693455048,0.195059861292517,21.6131955934709,1.34976150870346e-103,5.1655290130627e-102
ENSG00000096264,0,NA,NA,NA,NA,NA
ENSG00000234753,0.0110327863505298,-0.0254921255212671,5.34802667134619,-0.00476664143390488,0.99619678479507,NA
ENSG00000226917,0,NA,NA,NA,NA,NA
ENSG00000137166,4.8296464527221,-0.233366047016661,0.129290400061734,-1.80497582887232,0.0710784645014832,0.118236656416067
ENSG00000112559,0.0253510999087871,0.0569468561344737,3.80211888707444,0.0149776631993461,0.988050000569355,NA
ENSG00000112561,4.17393073297531,-0.11098281231819,0.178290662309017,-0.622482472614479,0.533624665398572,0.645983051184997
ENSG00000231102,0,NA,NA,NA,NA,NA
ENSG00000096088,0.00395795179522056,0,5.34802667134619,0,1,NA
ENSG00000269387,0,NA,NA,NA,NA,NA
ENSG00000137218,0.379808242876719,0.704739539320313,0.524364276301636,1.34398846597802,0.178952116683811,0.263683312595633
ENSG00000124593,0.546282090823653,-0.306721249060018,0.503775167047794,-0.608845511098643,0.542626844092956,0.654296525037016
ENSG00000278224,0,NA,NA,NA,NA,NA
ENSG00000214736,0,NA,NA,NA,NA,NA
ENSG00000164663,0.547015898524658,0.923448959346265,0.449106467842209,2.05619162819698,0.0397640489190866,0.0707798936102903
ENSG00000268745,0,NA,NA,NA,NA,NA
ENSG00000227516,0,NA,NA,NA,NA,NA
ENSG00000124641,0.787484049635098,0.699998633409308,0.453956070575976,1.5419964150301,0.123074464763123,0.1920786868132
ENSG00000112578,1.89631801271906,-0.458602226638723,0.227029231148252,-2.02001400577026,0.0433819347771645,0.076383584470237
ENSG00000112576,15.2381552639395,1.61454834791366,0.106444290214616,15.1680127196899,5.75943560941533e-52,1.22618973827757e-50
ENSG00000223946,0,NA,NA,NA,NA,NA
ENSG00000137413,3.11272260839434,0.522463077941749,0.226567325750958,2.30599481284445,0.0211109221780563,0.0402290919647824
ENSG00000261068,0,NA,NA,NA,NA,NA
ENSG00000188112,0.103493306150726,-0.0327664908092887,1.35970062040301,-0.024098312759155,0.980774189156031,NA
ENSG00000048545,0.00466081166655381,0,5.34802667134619,0,1,NA
ENSG00000214732,0,NA,NA,NA,NA,NA
ENSG00000112599,0.0143720046155171,0,4.9777872210166,0,1,NA
ENSG00000048544,8.1808260382381,0.770229105988116,0.15609443263617,4.93437909975554,8.04061326160679e-07,3.12604210195719e-06
ENSG00000124496,1.62399720443083,2.82721254210577,0.393336186108419,7.18777636524517,6.58550096676082e-13,4.34712751647132e-12
ENSG00000024048,6.22520601732829,0.433973680508191,0.206114346763258,2.10549962835266,0.0352478396367303,0.0635663554940513
ENSG00000112619,0,NA,NA,NA,NA,NA
ENSG00000124659,5.80594367338842,2.18596822458358,0.249218429283808,8.77129444586225,1.76623903845982e-18,1.5518026932271e-17
ENSG00000112624,1.25696108457643,0.356412716644325,0.43846844366936,0.812858306658639,0.416299301347727,0.531601850932881
ENSG00000146223,11.9546731106713,0.297597766237567,0.112361475368073,2.64857474737403,0.0080831971921353,0.0169660107956057
ENSG00000221821,5.19770929419563,0.675636322161691,0.198362296107533,3.40607230012818,0.000659047235399452,0.00171511750288769
ENSG00000171611,0.170278353005876,0.789192523709473,0.94332011660266,0.83661156994269,0.402810939989567,NA
ENSG00000137161,27.399519048331,0.952840389913149,0.0698833389829892,13.634729018101,2.48913716898561e-42,4.44270033194055e-41
ENSG00000231113,0.061581767490496,-0.277660461404973,1.92404073174981,-0.14431111401288,0.885254802460409,NA
ENSG00000124713,0.0285043828430399,0,3.46121484965174,0,1,NA
ENSG00000124587,0.947598853713684,0.761714613533207,0.445049449942532,1.71152804173012,0.086983679169627,0.141266386529584
ENSG00000112640,5.18720084793028,0.491113061229496,0.202512441722259,2.42510068543366,0.0153041416130217,0.0300921151716404
ENSG00000124733,20.4422449965392,0.533002794893386,0.0879903454939576,6.05751451368023,1.38240872604247e-09,7.22233302600748e-09
ENSG00000124702,9.29143987135481,0.455164881339585,0.129921935280676,3.50337208537013,0.000459407243134254,0.0012307418435351
ENSG00000124541,11.3283685175107,0.78279901635075,0.120507884206174,6.4958323806555,8.25755572468855e-11,4.73878864862992e-10
ENSG00000272223,0.0154365956119318,0,4.92466936203629,0,1,NA
ENSG00000044090,1.47973536670768,0.743416615473774,0.315957673276821,2.35289938605935,0.0186276736227203,0.0359416727678718
ENSG00000137171,0.688137869523192,1.60688651842236,0.44233998477999,3.63269560453955,0.000280475813706755,0.000775879434990127
ENSG00000112651,7.53254045558538,1.16351434248799,0.169458371408041,6.86607768515816,6.59911468448565e-12,4.09401068143426e-11
ENSG00000272170,0,NA,NA,NA,NA,NA
ENSG00000112655,0.247076989420281,0.912291117022453,0.74071484650841,1.23163606254528,0.21808506344435,0.311771427928464
ENSG00000112658,6.89904032004343,0.0810317629168787,0.144206213820051,0.561915889546859,0.574173327161512,0.682422256803566
ENSG00000112659,1.7533202329394,1.0581950075757,0.310030749084129,3.41319372578927,0.000642062828593642,0.00167651231677151
ENSG00000245261,0,NA,NA,NA,NA,NA
ENSG00000112667,32.3938103038175,-0.344913033790271,0.0577406023541985,-5.97349213079679,2.32227993715593e-09,1.18838246496954e-08
ENSG00000146216,0.00364245166955328,0,5.34802667134619,0,1,NA
ENSG00000137204,0,NA,NA,NA,NA,NA
ENSG00000146215,0,NA,NA,NA,NA,NA
ENSG00000171467,2.53400592123587,1.05272739029928,0.273414449959283,3.85029902573202,0.000117973701712396,0.000347870456762906
ENSG00000124574,2.71887742197086,0.488028855942,0.263537482647303,1.85183849765742,0.0640490176558367,0.107663102165753
ENSG00000171462,0.0353983878416134,-0.11035632888226,3.14007202249634,-0.0351445215560779,0.971964500254725,NA
ENSG00000137221,2.73337791821066,0.285606899147432,0.231068417997783,1.23602741396781,0.216448373773211,0.309822155942472
ENSG00000204052,0.00567938457034701,0,5.34802667134619,0,1,NA
ENSG00000171453,2.42257308940122,0.0507543843225109,0.203639502390761,0.249236438542848,0.803177894681154,0.872861273000181
ENSG00000137207,19.246440432832,1.00059959204748,0.0919818091441332,10.878233439392,1.46372111694844e-27,1.78857832076873e-26
ENSG00000271754,0.0196007232406917,-0.110355850251473,4.29801077284781,-0.0256760292339501,0.979515743452864,NA
ENSG00000124571,4.35335503064673,0.135355421881302,0.201186658148409,0.672785278740775,0.501083904605214,0.615731586117862
ENSG00000170734,1.30299512032369,1.81923490793805,0.414776035676158,4.38606561483808,1.15419317526966e-05,3.91615829607406e-05
ENSG00000203362,0,NA,NA,NA,NA,NA
ENSG00000172432,4.81115166135152,-0.37968712551565,0.204033982887235,-1.86090140545604,0.0627581012763838,0.105821066566315
ENSG00000124688,6.1502736619318,0.514140802430916,0.173799665974896,2.95823815049897,0.0030940298438061,0.00706850692754531
ENSG00000172426,0.235494001412416,0.549160738518198,0.744662542528794,0.737462551363611,0.460841108556828,0.576559734291515
ENSG00000096080,8.61782378403727,0.830309963973148,0.1474848025223,5.62980015413863,1.80418544096632e-08,8.38949592303234e-08
ENSG00000236961,0,NA,NA,NA,NA,NA
ENSG00000112715,4.59342302242269,-1.85943313123726,0.263902404053416,-7.04591205944791,1.84250598349864e-12,1.18185628021229e-11
ENSG00000272114,0,NA,NA,NA,NA,NA
ENSG00000283573,0,NA,NA,NA,NA,NA
ENSG00000283215,0,NA,NA,NA,NA,NA
ENSG00000223469,0,NA,NA,NA,NA,NA
ENSG00000237686,0,NA,NA,NA,NA,NA
ENSG00000181577,0.0824489896528446,-0.0279170910721134,1.66616939080032,-0.0167552538332875,0.986631867148677,NA
ENSG00000231881,0,NA,NA,NA,NA,NA
ENSG00000180992,37.2322826150938,-0.213070159383998,0.0616864259773512,-3.45408501154255,0.000552163290153197,0.00146072714333148
ENSG00000137216,5.79378960250284,-1.21673339706508,0.176733956267533,-6.88454795423264,5.7971323724876e-12,3.61444395198178e-11
ENSG00000137225,0.0208205337640606,-0.0254922343320567,4.26403599269847,-0.00597842850663278,0.99522993261169,NA
ENSG00000262179,0,NA,NA,NA,NA,NA
ENSG00000112759,3.98585784107429,0.326304733118948,0.161323707857725,2.02267067532767,0.043107112205029,0.0760147465540554
ENSG00000096384,163.168227507693,-0.852696864775979,0.0308590290312015,-27.6320056575279,4.59218417570089e-168,2.85035272517633e-166
ENSG00000157593,3.26254917585174,-0.847823546180943,0.203180095196992,-4.17276872204898,3.00920361561548e-05,9.68097584023174e-05
ENSG00000146232,23.5849505300232,0.953470725973638,0.0902310227661821,10.5669945518006,4.23860938979877e-26,4.97000852886555e-25
ENSG00000178233,0.00396856255614293,0,5.34802667134619,0,1,NA
ENSG00000272442,0,NA,NA,NA,NA,NA
ENSG00000146221,0.00412373440666204,-0.0254921255205742,5.34802667134619,-0.0047666414337753,0.996196784795173,NA
ENSG00000124608,1.72428084504241,0.461418752475637,0.315717604283084,1.46149199859604,0.143880469802455,0.219310047801519
ENSG00000249481,0,NA,NA,NA,NA,NA
ENSG00000096401,12.387802727158,0.361463234944425,0.118336631428948,3.05453375323984,0.00225410648306309,0.00529808449184157
ENSG00000237530,0,NA,NA,NA,NA,NA
ENSG00000196284,1.0240229202114,-0.139422754660161,0.498155249624855,-0.279878119853511,0.779571014465903,0.855035067184431
ENSG00000124813,5.08419323011073,0.46672110138507,0.493059776722311,0.94658117214036,0.343852241704551,0.455017030919175
ENSG00000271857,0.0827840285193394,0,2.07985904599699,0,1,NA
ENSG00000261080,0,NA,NA,NA,NA,NA
ENSG00000112782,0.00433158202281227,-0.192793863210706,5.34802667134619,-0.0360495328573552,0.971242863090234,NA
ENSG00000231769,0.00382958682252666,0,5.34802667134619,0,1,NA
ENSG00000001561,3.26357817982215,-0.0618099597962207,0.492833028003833,-0.125417649151022,0.900192916432232,0.942102745189877
ENSG00000112796,0.00585035603786759,0,5.34802667134619,0,1,NA
ENSG00000172348,0.224380295289086,0,1.05742440627919,0,1,1
ENSG00000236466,0,NA,NA,NA,NA,NA
ENSG00000146233,0.0171110465457567,0.139385343582755,4.84999068814213,0.0287393012781534,0.977072511415413,NA
ENSG00000153291,0.196591867749702,0.216977252505579,0.80893358910432,0.268226286345489,0.788525142516186,0.862116262396304
ENSG00000242973,0,NA,NA,NA,NA,NA
ENSG00000180113,0.37523782769786,-0.457088525817862,0.534476836746895,-0.855207362399353,0.392436361065778,0.506259543031398
ENSG00000146070,66.3147533018959,0.0925506413296154,0.0626796567588305,1.47656586068616,0.139792048648999,0.213809684803839
ENSG00000230062,0.0434117223405227,-0.0279170278827064,2.70089120571381,-0.0103362282137271,0.991753029939361,NA
ENSG00000236164,0.0111764012043644,0,5.34802667134619,0,1,NA
ENSG00000112818,0.0363169013560436,-0.447386853514769,3.65372656314406,-0.122446725496007,0.902545235293538,NA
ENSG00000069122,0.00532638943177324,0,5.34802667134619,0,1,NA
ENSG00000225730,0,NA,NA,NA,NA,NA
ENSG00000153292,0,NA,NA,NA,NA,NA
ENSG00000146072,3.29779702369082,0.322530600379606,0.211036948061009,1.52831342256886,0.126434738882911,0.19675686694564
ENSG00000270761,0.0177645024139649,-0.025492202401417,4.82334580252009,-0.00528516997228312,0.995783064109866,NA
ENSG00000198087,7.36457781920535,0.089375636079895,0.16903839798589,0.52872978651487,0.596992911092379,0.701926985866529
ENSG00000164393,0,NA,NA,NA,NA,NA
ENSG00000153294,0,NA,NA,NA,NA,NA
ENSG00000226594,0,NA,NA,NA,NA,NA
ENSG00000124818,0,NA,NA,NA,NA,NA
ENSG00000244694,0.13673551076108,0.0569472114404933,1.35951358485309,0.0418879311504984,0.966588037501393,NA
ENSG00000146085,1.98367215946836,0.794502621163083,0.282904926040311,2.80837323083542,0.00497924819194772,0.0109156739488209
ENSG00000031691,0.948747566777435,-0.809921873777135,0.429451649188213,-1.88594426242889,0.0593024660269205,0.10070199620959
ENSG00000203972,0,NA,NA,NA,NA,NA
ENSG00000197261,0,NA,NA,NA,NA,NA
ENSG00000112077,0.0426189144299395,0.134535727573795,5.34802667134619,0.02515614372206,0.979930418114645,NA
ENSG00000124490,0,NA,NA,NA,NA,NA
ENSG00000096006,0,NA,NA,NA,NA,NA
ENSG00000170950,0,NA,NA,NA,NA,NA
ENSG00000235122,0,NA,NA,NA,NA,NA
ENSG00000226707,0,NA,NA,NA,NA,NA
ENSG00000124812,0,NA,NA,NA,NA,NA
ENSG00000214643,0,NA,NA,NA,NA,NA
ENSG00000177684,0,NA,NA,NA,NA,NA
ENSG00000214642,0,NA,NA,NA,NA,NA
ENSG00000203970,0,NA,NA,NA,NA,NA
ENSG00000180872,0,NA,NA,NA,NA,NA
ENSG00000226733,0,NA,NA,NA,NA,NA
ENSG00000233470,0,NA,NA,NA,NA,NA
ENSG00000230472,0,NA,NA,NA,NA,NA
ENSG00000008197,0,NA,NA,NA,NA,NA
ENSG00000008196,0,NA,NA,NA,NA,NA
ENSG00000228689,0,NA,NA,NA,NA,NA
ENSG00000170927,0,NA,NA,NA,NA,NA
ENSG00000225613,0,NA,NA,NA,NA,NA
ENSG00000112115,0,NA,NA,NA,NA,NA
ENSG00000112116,0,NA,NA,NA,NA,NA
ENSG00000112118,4.52779057788763,0.275587195368408,0.181012538163448,1.52247572551887,0.127889923251534,0.198501453407083
ENSG00000170915,0.762125139374681,-0.0343469071876565,0.431551014785735,-0.0795894483175061,0.93656378761629,0.967332983997817
ENSG00000096093,0.453522400534539,0.521027739119511,0.501317447310913,1.03931698749829,0.29865733688335,0.405093382795899
ENSG00000065308,1.03535024410463,0.618926549219271,0.443180602761068,1.39655604366095,0.162547116380871,0.243449918843667
ENSG00000225791,0.594931527255755,0.50089865814543,0.493440302858613,1.01511501035406,0.310051007239204,0.417605290672504
ENSG00000096092,1.62759243648359,1.95448479004162,0.319462051569191,6.11804995441941,9.4727374780184e-10,5.0268767663019e-09
ENSG00000244067,0,NA,NA,NA,NA,NA
ENSG00000243955,0,NA,NA,NA,NA,NA
ENSG00000182793,0,NA,NA,NA,NA,NA
ENSG00000174156,0,NA,NA,NA,NA,NA
ENSG00000170899,0.948049897466521,-2.93407677437687,0.401138885168838,-7.31436637747531,2.58598689735922e-13,1.74582102442931e-12
ENSG00000112144,1.76126788243582,-0.357242734946738,0.393932386669286,-0.906863073552392,0.364479210541437,0.477562613741237
ENSG00000112146,8.94491169537662,0.00476398937501708,0.133034938943857,0.0358100617239173,0.971433810118554,0.983654590945466
ENSG00000137270,0,NA,NA,NA,NA,NA
ENSG00000012660,8.76963175947375,-0.315201210095405,0.133346696418732,-2.36377217104515,0.0180899334729043,0.0350124123499774
ENSG00000271367,0,NA,NA,NA,NA,NA
ENSG00000001084,7.82273944789638,0.0221336057400311,0.15304857352291,0.144618177292047,0.88501234470905,0.929970185298777
ENSG00000249379,0,NA,NA,NA,NA,NA
ENSG00000231683,0,NA,NA,NA,NA,NA
ENSG00000235899,0.0030776299932784,0,5.34802667134619,0,1,NA
ENSG00000124743,0.0232360194211926,-0.195219828081752,3.8412866838005,-0.0508214679484961,0.959467784030977,NA
ENSG00000227885,0,NA,NA,NA,NA,NA
ENSG00000228614,0,NA,NA,NA,NA,NA
ENSG00000137269,0.595149110860115,-0.45708853854393,0.513573965871187,-0.890015010337529,0.373457826255342,0.487163372524534
ENSG00000271218,0,NA,NA,NA,NA,NA
ENSG00000146147,0,NA,NA,NA,NA,NA
ENSG00000236740,0,NA,NA,NA,NA,NA
ENSG00000235050,0,NA,NA,NA,NA,NA
ENSG00000137251,0,NA,NA,NA,NA,NA
ENSG00000228231,0,NA,NA,NA,NA,NA
ENSG00000224984,0,NA,NA,NA,NA,NA
ENSG00000168143,0.0494703798171374,-0.112781219244324,2.37981181505435,-0.0473908140681066,0.962201750107699,NA
ENSG00000137252,0.00384502630391188,0,5.34802667134619,0,1,NA
ENSG00000187871,0,NA,NA,NA,NA,NA
ENSG00000146151,0,NA,NA,NA,NA,NA
ENSG00000112175,0,NA,NA,NA,NA,NA
ENSG00000124749,0.00921073916251029,-0.192793863211219,5.34802667134619,-0.036049532857451,0.971242863090157,NA
ENSG00000151914,3.50226755966995,0.935893437545662,0.254765499653119,3.67354857239283,0.000239205181031725,0.000670333297069137
ENSG00000231441,0,NA,NA,NA,NA,NA
ENSG00000151917,0.0820768076689547,0,1.53876883894555,0,1,NA
ENSG00000168116,1.85349755669149,0.460284737722972,0.300625371387683,1.53109079116743,0.125746955442657,0.195857555068988
ENSG00000112200,5.13778994798094,0.503382795255142,0.190159410998563,2.64716214996557,0.00811704217964101,0.0170284543859427
ENSG00000226803,0.0432965110516524,-0.110356461262647,2.70150200420559,-0.0408500386417811,0.967415447557905,NA
ENSG00000112208,1.26806809019049,0.873185119649725,0.334303743261524,2.61195136832984,0.00900270594484913,0.0187133887650679
ENSG00000112210,0.53434973180677,-0.551310330956837,0.502347770746707,-1.0974674579273,0.2724370987259,0.375613354371127
ENSG00000146143,1.41103196172062,0.383642992267307,0.32504448155972,1.18027843582024,0.237889491870568,0.334487693066291
ENSG00000266579,0,NA,NA,NA,NA,NA
ENSG00000272541,0,NA,NA,NA,NA,NA
ENSG00000271761,0.00421235398324706,0,5.34802667134619,0,1,NA
ENSG00000272316,0.0481376631354098,-0.0279170392096724,2.53269188582056,-0.0110226748725211,0.991205355991431,NA
ENSG00000225096,0,NA,NA,NA,NA,NA
ENSG00000275773,0,NA,NA,NA,NA,NA
ENSG00000112232,0.0778458803274267,-0.362524952403204,1.54638024380949,-0.234434547294867,0.814647640944186,NA
ENSG00000198225,0.260968075304093,0.358633900750183,0.604075575197351,0.593690451121149,0.552719170897633,0.663890331119131
ENSG00000146166,0,NA,NA,NA,NA,NA
ENSG00000112245,18.9512312949777,-1.66329099017596,0.109390802738499,-15.2050350535601,3.27455434471073e-52,7.01947422759641e-51
ENSG00000266680,0.0320023591895882,0.0569469705691928,3.17151168788211,0.0179557813981197,0.985674129050305,NA
ENSG00000118482,10.7885169281431,1.13184138757688,0.161083319981294,7.02643444217763,2.1187806055418e-12,1.35419604686166e-11
ENSG00000188107,0.0190540218530853,0.0569467307250886,4.3140959201415,0.0132001540483181,0.989468106738835,NA
ENSG00000236345,0.00631345332682985,0,5.34802667134619,0,1,NA
ENSG00000232120,0,NA,NA,NA,NA,NA
ENSG00000227706,0.0092987448260091,0.0569464292253718,5.34802667134619,0.0106481199000897,0.991504190076412,NA
ENSG00000223504,0,NA,NA,NA,NA,NA
ENSG00000226497,0,NA,NA,NA,NA,NA
ENSG00000230910,0.00662924460175716,0,5.34802667134619,0,1,NA
ENSG00000135298,0,NA,NA,NA,NA,NA
ENSG00000168216,10.5496912120907,0.917184021579737,0.160408230202763,5.71781148897643,1.07904753142559e-08,5.15595442438365e-08
ENSG00000082293,0,NA,NA,NA,NA,NA
ENSG00000112280,0,NA,NA,NA,NA,NA
ENSG00000253809,0,NA,NA,NA,NA,NA
ENSG00000237643,0,NA,NA,NA,NA,NA
ENSG00000224349,0.0187947671447617,-0.192794797051003,4.32192543612956,-0.0446085430903819,0.964419333038789,NA
ENSG00000082269,2.76546584813387,1.04726539489223,0.285232844139026,3.67161572172165,0.000241021899804155,0.000674666641677504
ENSG00000154079,1.51296690832765,-0.0381031731070746,0.340691753234263,-0.111840608835854,0.910949788297901,0.94961644040814
ENSG00000271967,0,NA,NA,NA,NA,NA
ENSG00000112305,14.036192380974,0.828101225253966,0.117348379643288,7.05677596717739,1.70410028343882e-12,1.09532999156016e-11
ENSG00000112309,0.240245075924376,-0.0351912110554521,0.632761052593064,-0.0556153241594722,0.955648256485756,0.975515262171267
ENSG00000119900,72.6261645004281,-1.98574041628069,0.0527761618605484,-37.625707256387,0,0
ENSG00000269966,0,NA,NA,NA,NA,NA
ENSG00000230597,0,NA,NA,NA,NA,NA
ENSG00000233237,0.144669265469778,-0.539527996997357,1.07424751759221,-0.502238067262785,0.615500068411212,NA
ENSG00000223765,0,NA,NA,NA,NA,NA
ENSG00000079841,0,NA,NA,NA,NA,NA
ENSG00000185760,0.0487786603413872,0.221825994888006,2.52016101523893,0.0880205643792862,0.929860331566599,NA
ENSG00000229154,0,NA,NA,NA,NA,NA
ENSG00000243501,0,NA,NA,NA,NA,NA
ENSG00000256980,0,NA,NA,NA,NA,NA
ENSG00000135314,0.0368715971443145,-0.0254923458526654,2.73909258757105,-0.00930685803332821,0.992574308865043,NA
ENSG00000229852,0.0669831789658702,0.304265932598167,1.83089858819441,0.16618393534195,0.868012201395061,NA
ENSG00000203909,0,NA,NA,NA,NA,NA
ENSG00000203908,0,NA,NA,NA,NA,NA
ENSG00000203907,0.0152575497834246,0,4.44415881494181,0,1,NA
ENSG00000231332,0,NA,NA,NA,NA,NA
ENSG00000080007,0.224626739844785,-0.192796500764353,0.845176974313748,-0.228113763890571,0.819557800125239,0.884090172708176
ENSG00000164430,13.8751898834909,-1.3143603084008,0.172813961479412,-7.60563728271102,2.83503381030903e-14,2.02692732478025e-13
ENSG00000135297,1.75608847321877,0.180406380036521,0.318514546311312,0.566399186868513,0.571122447393804,0.680091978017094
ENSG00000223821,0,NA,NA,NA,NA,NA
ENSG00000156508,774.689980645798,-0.964595510757642,0.0195093319023442,-49.4427751593964,0,0
ENSG00000229862,0.0158354682532366,0,4.90596665351845,0,1,NA
ENSG00000119899,10.192384692692,0.307458633316426,0.154770671178538,1.9865432576806,0.0469730345935382,0.0819105462922399
ENSG00000231652,0.0560893758537983,-0.0254923946542616,2.23827177670569,-0.0113893205103902,0.990912833466573,NA
ENSG00000156535,4.03586469143129,-1.21198426402466,0.37624842948189,-3.22123408114582,0.00127639850398863,0.00314586087233546
ENSG00000223786,0,NA,NA,NA,NA,NA
ENSG00000272243,0,NA,NA,NA,NA,NA
ENSG00000224583,0,NA,NA,NA,NA,NA
ENSG00000111799,0,NA,NA,NA,NA,NA
ENSG00000112695,99.3049749934304,-0.36352430691634,0.0380671990685985,-9.54954175276345,1.30271224789453e-21,1.30543277146443e-20
ENSG00000112697,17.5164910221463,0.218971880085776,0.101636308545545,2.15446510424619,0.0312037157261036,0.0570566550489328
ENSG00000225793,0.178504563488035,-0.0254924229229125,0.750757823968586,-0.0339555874198643,0.972912566364887,0.984752326624073
ENSG00000118407,0.00587873738709289,0,5.34802667134619,0,1,NA
ENSG00000237174,0,NA,NA,NA,NA,NA
ENSG00000238156,0,NA,NA,NA,NA,NA
ENSG00000112701,10.5221665615728,0.240190509029512,0.122214136127701,1.96532509773287,0.0493766225568613,0.0856181713717028
ENSG00000196586,1.48881923678365,-0.455742556440044,0.271579107046794,-1.67812082967604,0.0933235131588596,0.15029097072027
ENSG00000112706,0,NA,NA,NA,NA,NA
ENSG00000236635,0,NA,NA,NA,NA,NA
ENSG00000280511,0,NA,NA,NA,NA,NA
ENSG00000271945,0,NA,NA,NA,NA,NA
ENSG00000135312,0,NA,NA,NA,NA,NA
ENSG00000269964,0,NA,NA,NA,NA,NA
ENSG00000230309,0,NA,NA,NA,NA,NA
ENSG00000229495,0,NA,NA,NA,NA,NA
ENSG00000146243,0.136089292403382,0.299416857112756,1.12941912532509,0.265106947809628,0.790927075204383,NA
ENSG00000146247,13.3802829647756,0.378901676627453,0.123421054884527,3.069992206613,0.00214064356672588,0.00505042911090621
ENSG00000118418,27.7624160442809,-0.709840813243208,0.07968047476322,-8.90859166379949,5.16848933058945e-19,4.66585187325861e-18
ENSG00000270362,0.221534207396788,-0.287359678126939,0.783499825395273,-0.366764189107466,0.713794921863421,0.801629799727072
ENSG00000231533,0,NA,NA,NA,NA,NA
ENSG00000135338,0.226694018122418,0.38670607967054,0.623900611031442,0.619820004713942,0.535376296672242,0.647475249833549
ENSG00000272137,0,NA,NA,NA,NA,NA
ENSG00000198478,0.0657915723697216,-0.197645514639019,2.10735619978418,-0.0937883755291399,0.92527726596397,NA
ENSG00000235357,0,NA,NA,NA,NA,NA
ENSG00000233835,0,NA,NA,NA,NA,NA
ENSG00000118402,0.0470156461135604,0.0569470738819602,2.69095438335542,0.0211624077443302,0.983116101836058,NA
ENSG00000112742,0.771370384355333,-0.578910227384873,0.446063504334345,-1.29782020219021,0.194349125881473,0.282763812769359
ENSG00000083123,1.18137643499599,-0.991842848029691,0.330122846229131,-3.00446594157036,0.0026604754359017,0.00616495013713032
ENSG00000272129,0.0156960035242952,-0.192794283845333,4.91243655673761,-0.0392461625954044,0.968694129537268,NA
ENSG00000233967,0,NA,NA,NA,NA,NA
